customer_id,Uplift_Score,Campaign_Action
19966,0.0089060055586491,Send_Promo
49260,0.0026724752297051,Send_Promo
12284,0.0137369046753184,Send_Promo
59338,0.0012619606910684,Send_Promo
17688,0.0101942691135559,Send_Promo
39450,0.004150935829001,Send_Promo
43192,0.0035715784307868,Send_Promo
5012,0.0231937518933579,Send_Promo
51182,0.0024152933140301,Send_Promo
18576,0.0096323497248616,Send_Promo
267,0.0602731748239001,Send_Promo
33789,0.0049732398359012,Send_Promo
33881,0.0049598503173992,Send_Promo
19679,0.0090654500879828,Send_Promo
10445,0.0149776056996461,Send_Promo
17643,0.010219155618693,Send_Promo
7220,0.0181729614347202,Send_Promo
61690,0.0009548556661417,Send_Promo
62264,0.000891291427327,Send_Promo
30240,0.0055660162537727,Send_Promo
54334,0.0019436496030941,Send_Promo
31082,0.0053934287159443,Send_Promo
64833,0.000519134142648,Send_Promo
32000,0.005219354076465,Send_Promo
28098,0.0061011775574338,Send_Promo
53748,0.002038110897969,Send_Promo
45061,0.0032994402736693,Send_Promo
27884,0.0061450055911602,Send_Promo
29780,0.0056565947492907,Send_Promo
62674,0.0008137711266127,Send_Promo
12789,0.0133973146052958,Send_Promo
32791,0.0051177594152601,Send_Promo
48211,0.0028072562655896,Send_Promo
54096,0.0019710235916627,Send_Promo
28122,0.0060922930248389,Send_Promo
33627,0.0050049542136469,Send_Promo
8197,0.0169663208404015,Send_Promo
9118,0.0160282942534986,Send_Promo
25386,0.0069460064953293,Send_Promo
15286,0.011820901686748,Send_Promo
39959,0.0040726160035303,Send_Promo
17756,0.0101634785795573,Send_Promo
39087,0.0042007613965064,Send_Promo
31961,0.0052307942863184,Send_Promo
36270,0.0046014896765631,Send_Promo
30271,0.0055625833424103,Send_Promo
29803,0.0056526054004523,Send_Promo
55095,0.0018513622616649,Send_Promo
35537,0.004712622001628,Send_Promo
48789,0.002726806554642,Send_Promo
27585,0.0062262851273106,Send_Promo
30642,0.0054928799601904,Send_Promo
16840,0.0107407929359396,Send_Promo
32564,0.0051558096103644,Send_Promo
24568,0.0072102486266684,Send_Promo
2152,0.05109746837584,Send_Promo
59346,0.0012606624490412,Send_Promo
47324,0.0029580619292004,Send_Promo
49271,0.0026696112276424,Send_Promo
6748,0.0189214735428477,Send_Promo
25697,0.0068379360632715,Send_Promo
23392,0.0076057237060328,Send_Promo
54456,0.0019231223031797,Send_Promo
58415,0.0014041753295647,Send_Promo
63513,0.0007115494403131,Send_Promo
66404,0.0002658946468914,Send_Promo
30223,0.0055713946232429,Send_Promo
42689,0.0036597426623226,Send_Promo
33226,0.0050672641947093,Send_Promo
58362,0.0014097293224184,Send_Promo
7783,0.017432827935147,Send_Promo
57873,0.0014939692573497,Send_Promo
15680,0.011543940829028,Send_Promo
57186,0.0015807057004936,Send_Promo
14165,0.0125650656757229,Send_Promo
31306,0.005357938162549,Send_Promo
62530,0.0008486660775205,Send_Promo
65573,0.0004051078698551,Send_Promo
4026,0.031456171736152,Send_Promo
4088,0.0300142057298732,Send_Promo
55785,0.0017610336780972,Send_Promo
32361,0.0051786759186354,Send_Promo
44106,0.0034561206860638,Send_Promo
5657,0.0211249528206328,Send_Promo
43044,0.0036090627420709,Send_Promo
47757,0.0028804510668373,Send_Promo
22295,0.008030341345187,Send_Promo
10583,0.0148638660435513,Send_Promo
27362,0.0062725145471737,Send_Promo
10562,0.0148825471958143,Send_Promo
31849,0.0052532461636592,Send_Promo
56357,0.0017031928505331,Send_Promo
35439,0.0047234448298763,Send_Promo
27708,0.0061865612509632,Send_Promo
55541,0.0017955704298424,Send_Promo
59987,0.0011711658875187,Send_Promo
54000,0.0019920370110171,Send_Promo
9841,0.015385866287795,Send_Promo
26072,0.0067160046362843,Send_Promo
44368,0.0034077009636875,Send_Promo
35049,0.0047665329331374,Send_Promo
10010,0.0152851346121956,Send_Promo
56568,0.0016768457079383,Send_Promo
16009,0.0112940628891891,Send_Promo
39168,0.0041929764478385,Send_Promo
63529,0.0007062466976927,Send_Promo
36227,0.0046101436511235,Send_Promo
54949,0.0018737496323601,Send_Promo
19819,0.0089754413558352,Send_Promo
65605,0.0003995951178468,Send_Promo
55300,0.0018362575701076,Send_Promo
58949,0.0013190636234849,Send_Promo
45118,0.0032886076126881,Send_Promo
3171,0.0465629495116612,Send_Promo
64838,0.0005181839554155,Send_Promo
35675,0.0046970605704342,Send_Promo
1931,0.0517534691355836,Send_Promo
5083,0.0229655593387013,Send_Promo
64944,0.0005040438804486,Send_Promo
37896,0.0043551549217324,Send_Promo
63408,0.0007270787555101,Send_Promo
38503,0.0042810313038504,Send_Promo
44005,0.0034700025624865,Send_Promo
11535,0.0142053310092964,Send_Promo
28778,0.0058913020736556,Send_Promo
60825,0.0010545920922753,Send_Promo
53717,0.0020444819040773,Send_Promo
7713,0.0175106932025788,Send_Promo
25455,0.0069166140213416,Send_Promo
61147,0.0010158965167804,Send_Promo
47128,0.0029798822031612,Send_Promo
28252,0.006041410158039,Send_Promo
58674,0.0013586231910037,Send_Promo
17277,0.0104331000771927,Send_Promo
484,0.0577466390943681,Send_Promo
25655,0.0068540550507945,Send_Promo
41771,0.0037960768952496,Send_Promo
4411,0.0264592076990309,Send_Promo
35413,0.0047234448298763,Send_Promo
13623,0.0128900983851306,Send_Promo
67544,6.712063226332887e-05,Send_Promo
54027,0.0019920370110171,Send_Promo
6034,0.0202154488271802,Send_Promo
49348,0.0026535763023672,Send_Promo
25726,0.0068294079900041,Send_Promo
8228,0.016939213692525,Send_Promo
26130,0.0066990312547479,Send_Promo
14018,0.0126559714231849,Send_Promo
44091,0.003458275353789,Send_Promo
32837,0.0051080802862537,Send_Promo
38906,0.0042224966969769,Send_Promo
48338,0.0028023594304982,Send_Promo
35836,0.0046718190787414,Send_Promo
7454,0.017800839964785,Send_Promo
42585,0.0036696619010296,Send_Promo
32968,0.0050951443770054,Send_Promo
44881,0.0033333394318902,Send_Promo
30424,0.0055383936540019,Send_Promo
53891,0.0020205404972786,Send_Promo
57050,0.0016064877116153,Send_Promo
38593,0.0042742687533972,Send_Promo
1221,0.0539923857799125,Send_Promo
37171,0.0044891305580424,Send_Promo
902,0.0554818351187054,Send_Promo
51516,0.0023662530288188,Send_Promo
45285,0.0032575770438486,Send_Promo
25296,0.0069844709595966,Send_Promo
30010,0.0056112015273666,Send_Promo
65393,0.0004292055675605,Send_Promo
51253,0.0024011981791747,Send_Promo
3050,0.047534910815502,Send_Promo
10407,0.0149973280516395,Send_Promo
40051,0.0040576532800875,Send_Promo
10279,0.0150792060746529,Send_Promo
3757,0.0390327649330017,Send_Promo
51625,0.0023428115505857,Send_Promo
12481,0.0136214003901081,Send_Promo
28236,0.0060485307683348,Send_Promo
35630,0.0047043115791758,Send_Promo
27040,0.0063964217683037,Send_Promo
4615,0.0252326166414839,Send_Promo
36743,0.0045387641887999,Send_Promo
64792,0.000529443566949,Send_Promo
52176,0.0022632943940112,Send_Promo
696,0.0564047259066129,Send_Promo
20824,0.0085366080559924,Send_Promo
46493,0.0030764958285107,Send_Promo
22162,0.0080673813088337,Send_Promo
35612,0.004707606147779,Send_Promo
45965,0.0031528482014807,Send_Promo
28309,0.006024401939726,Send_Promo
64947,0.0005027994401514,Send_Promo
10708,0.0147910896265289,Send_Promo
11619,0.0141608678272684,Send_Promo
53501,0.0020694135458173,Send_Promo
37426,0.0044298442814809,Send_Promo
36574,0.0045578080684584,Send_Promo
58379,0.0014075303935245,Send_Promo
66939,0.0001702203876903,Send_Promo
2707,0.0492806282761595,Send_Promo
12978,0.0132894097135026,Send_Promo
42787,0.003645917592177,Send_Promo
21122,0.0084366962096925,Send_Promo
57434,0.001546464261048,Send_Promo
41902,0.0037789740621653,Send_Promo
45198,0.0032735346702977,Send_Promo
26163,0.0066982649882494,Send_Promo
50380,0.0025267753727995,Send_Promo
62605,0.0008306484270881,Send_Promo
280,0.0601433948962719,Send_Promo
23585,0.0075542930562616,Send_Promo
42272,0.0037144058185167,Send_Promo
14107,0.01261102635434,Send_Promo
48871,0.0027176837152597,Send_Promo
27925,0.0061377540595758,Send_Promo
22312,0.0080260437902884,Send_Promo
9155,0.0160031914576245,Send_Promo
49455,0.0026387206681863,Send_Promo
22417,0.0079772375237647,Send_Promo
61982,0.0009183071579584,Send_Promo
56219,0.0017166525973806,Send_Promo
62440,0.0008647616296466,Send_Promo
7281,0.0180687119046597,Send_Promo
212,0.0609365926077886,Send_Promo
29308,0.0057633454742109,Send_Promo
31361,0.0053467845803487,Send_Promo
19366,0.0092048202113008,Send_Promo
63532,0.0007059022096498,Send_Promo
57015,0.0016093449035856,Send_Promo
55112,0.0018510820713429,Send_Promo
27174,0.0063481490461974,Send_Promo
1285,0.053736383252843,Send_Promo
37236,0.0044754515132381,Send_Promo
52523,0.0022233507160174,Send_Promo
41805,0.0037928982761871,Send_Promo
9203,0.0159639454790397,Send_Promo
58967,0.0013178699722995,Send_Promo
33821,0.0049693783285932,Send_Promo
66721,0.0002165433283356,Send_Promo
47916,0.0028466125854659,Send_Promo
12936,0.013327402712377,Send_Promo
58367,0.0014096279319198,Send_Promo
1097,0.0543351570654602,Send_Promo
8879,0.0162896743079332,Send_Promo
27502,0.0062570210656441,Send_Promo
55773,0.0017625114284863,Send_Promo
10344,0.0150365354339312,Send_Promo
13437,0.0130267411438621,Send_Promo
53954,0.0020036151372824,Send_Promo
26688,0.0065279125127076,Send_Promo
14304,0.0124648497723336,Send_Promo
10424,0.0149891536417373,Send_Promo
47089,0.0029805225916864,Send_Promo
37844,0.0043643541030501,Send_Promo
34897,0.0047952393127055,Send_Promo
40045,0.0040582086515509,Send_Promo
28189,0.0060749068777381,Send_Promo
10927,0.0146565031444869,Send_Promo
41040,0.0039136722458987,Send_Promo
9758,0.0154659411628712,Send_Promo
49543,0.0026278306861114,Send_Promo
48892,0.0027143457655898,Send_Promo
44248,0.0034307292663227,Send_Promo
65634,0.0003964338334778,Send_Promo
13459,0.0130059008319206,Send_Promo
31073,0.0053934287159443,Send_Promo
46740,0.0030394845766692,Send_Promo
17394,0.010381378207987,Send_Promo
9075,0.0160718854659712,Send_Promo
5343,0.0220857395572432,Send_Promo
41920,0.0037756704189474,Send_Promo
22317,0.0080260437902884,Send_Promo
124,0.0631448276090619,Send_Promo
54467,0.0019217866005449,Send_Promo
58629,0.001369397887312,Send_Promo
50135,0.002551585685928,Send_Promo
65203,0.0004667155321631,Send_Promo
3008,0.0478170172306614,Send_Promo
39694,0.0041095151311614,Send_Promo
3944,0.0335722601021748,Send_Promo
45889,0.0031699801720492,Send_Promo
16399,0.011009760892397,Send_Promo
47099,0.0029805225916864,Send_Promo
44421,0.0033944033103587,Send_Promo
55535,0.0017984286077282,Send_Promo
20479,0.0086727690125198,Send_Promo
50354,0.0025267753727995,Send_Promo
10502,0.0149302628713176,Send_Promo
35410,0.0047234448298763,Send_Promo
31469,0.0053279763569863,Send_Promo
50951,0.0024479285820132,Send_Promo
43479,0.0035268879877919,Send_Promo
44791,0.0033418380780441,Send_Promo
31450,0.0053330162708281,Send_Promo
45684,0.0031993650836903,Send_Promo
3872,0.0364759823383247,Send_Promo
23239,0.0076706710172836,Send_Promo
34376,0.0048810463090112,Send_Promo
6175,0.0199162688818926,Send_Promo
14384,0.0124207067156658,Send_Promo
58948,0.0013190636234849,Send_Promo
60681,0.0010693492636471,Send_Promo
15081,0.0119512100212134,Send_Promo
38081,0.0043439542226546,Send_Promo
49902,0.0025798612924575,Send_Promo
56496,0.0016846534207735,Send_Promo
35177,0.0047512715292056,Send_Promo
7881,0.0173216932011498,Send_Promo
28318,0.0060238816651747,Send_Promo
37797,0.0043704703070456,Send_Promo
58666,0.0013604261720506,Send_Promo
60350,0.0011124738076103,Send_Promo
20004,0.0088799427431329,Send_Promo
27468,0.0062642171880136,Send_Promo
45688,0.003197831025315,Send_Promo
5170,0.0226186546027477,Send_Promo
14518,0.0123173372577066,Send_Promo
9030,0.0161215154644791,Send_Promo
6724,0.0189704391035614,Send_Promo
4442,0.0263117072488832,Send_Promo
57536,0.0015354635070612,Send_Promo
32487,0.0051688481325624,Send_Promo
5115,0.0228556640609534,Send_Promo
38668,0.0042565301879476,Send_Promo
64232,0.0006300722074649,Send_Promo
8504,0.016671277945068,Send_Promo
58369,0.0014096279319198,Send_Promo
32320,0.0051824667637587,Send_Promo
50442,0.0025254815351966,Send_Promo
43886,0.0034817140718794,Send_Promo
10676,0.0148100385433328,Send_Promo
862,0.0556726614306242,Send_Promo
57834,0.0014978550504129,Send_Promo
49049,0.0026882558171689,Send_Promo
46507,0.0030744304920339,Send_Promo
24960,0.0070941775088246,Send_Promo
29801,0.0056526054004523,Send_Promo
6975,0.0185323223687383,Send_Promo
58056,0.0014686757917456,Send_Promo
9694,0.015510040820772,Send_Promo
431,0.0581764008362076,Send_Promo
47972,0.0028395697735507,Send_Promo
21069,0.0084405055750818,Send_Promo
62095,0.0009093482848802,Send_Promo
7422,0.0178452090056218,Send_Promo
51453,0.0023820814692351,Send_Promo
51603,0.0023454766612793,Send_Promo
41027,0.003915346976113,Send_Promo
15147,0.0118976364597944,Send_Promo
67658,4.856979023426522e-05,Send_Promo
38436,0.0042940779714351,Send_Promo
62832,0.0007929055853075,Send_Promo
59803,0.0011953196102915,Send_Promo
66090,0.0003150439278398,Send_Promo
60761,0.0010602215124618,Send_Promo
43692,0.0034938273922386,Send_Promo
53656,0.0020544629468027,Send_Promo
8501,0.016675693815502,Send_Promo
24186,0.0073310263892084,Send_Promo
7024,0.0184572310430026,Send_Promo
19170,0.0093490855699376,Send_Promo
30274,0.0055612646444157,Send_Promo
49421,0.0026416766943783,Send_Promo
18736,0.0095692456500519,Send_Promo
28048,0.0061145570564821,Send_Promo
273,0.060244823338302,Send_Promo
14936,0.0120423409173746,Send_Promo
20928,0.0084906450230746,Send_Promo
53486,0.0020714563716095,Send_Promo
50775,0.0024767214441658,Send_Promo
12189,0.0137894809685151,Send_Promo
1990,0.0515755536864136,Send_Promo
18607,0.0096094008011866,Send_Promo
65625,0.0003964338334778,Send_Promo
50152,0.0025496871782184,Send_Promo
22498,0.0079369017061586,Send_Promo
39800,0.0040997341902052,Send_Promo
19484,0.0091306710968838,Send_Promo
5795,0.0207794223619681,Send_Promo
15832,0.0114149795064005,Send_Promo
15655,0.0115583607598989,Send_Promo
20627,0.008601621202623,Send_Promo
66359,0.0002777090114031,Send_Promo
2338,0.0506094823253266,Send_Promo
31717,0.0052824453189646,Send_Promo
19860,0.0089468565074833,Send_Promo
18078,0.0099633734644882,Send_Promo
41097,0.0039039570534636,Send_Promo
38456,0.0042887123137066,Send_Promo
15189,0.011866313375756,Send_Promo
44759,0.0033449839173436,Send_Promo
16933,0.0106755646181084,Send_Promo
29407,0.0057520540940316,Send_Promo
67696,3.695458616448377e-05,Send_Promo
33646,0.0050017672325496,Send_Promo
39289,0.0041771216438214,Send_Promo
28912,0.0058589642580531,Send_Promo
42134,0.0037385461443891,Send_Promo
41267,0.00387165539095,Send_Promo
30236,0.0055665545139745,Send_Promo
45025,0.0033072479045636,Send_Promo
16670,0.0108310869344531,Send_Promo
29970,0.005629080892362,Send_Promo
20094,0.0088499505766265,Send_Promo
63914,0.0006592300341455,Send_Promo
37635,0.0043930900317871,Send_Promo
11200,0.0144395260083477,Send_Promo
24040,0.0073906672042851,Send_Promo
56362,0.0017015404896606,Send_Promo
29479,0.0057398817589255,Send_Promo
24872,0.0071143114769496,Send_Promo
49682,0.0026085623549623,Send_Promo
1685,0.0525279252257017,Send_Promo
29174,0.005791082361954,Send_Promo
17969,0.0100163177431752,Send_Promo
60802,0.0010567314896361,Send_Promo
3593,0.0418714271914961,Send_Promo
43443,0.0035335826458637,Send_Promo
39903,0.0040832679341279,Send_Promo
30135,0.0055913359184367,Send_Promo
44307,0.0034171348512741,Send_Promo
31997,0.0052210156637005,Send_Promo
67421,8.666997636119778e-05,Send_Promo
8241,0.016938599843938,Send_Promo
46452,0.0030813502267292,Send_Promo
61830,0.0009319620276725,Send_Promo
21276,0.0083698696786027,Send_Promo
11753,0.0140782738389633,Send_Promo
64620,0.0005522243281312,Send_Promo
55379,0.0018207687479399,Send_Promo
45135,0.0032845429515547,Send_Promo
58717,0.0013485058087657,Send_Promo
67219,0.0001161177521598,Send_Promo
7891,0.0173031181047607,Send_Promo
40420,0.0040074242235591,Send_Promo
51091,0.0024273362074289,Send_Promo
23111,0.0077257623681643,Send_Promo
5537,0.0214723700105291,Send_Promo
31091,0.0053934287159443,Send_Promo
39151,0.0041943425079794,Send_Promo
51238,0.002403909033978,Send_Promo
7917,0.0172672638446332,Send_Promo
63023,0.0007853429519033,Send_Promo
15974,0.0113185037700973,Send_Promo
17307,0.0104248698699288,Send_Promo
46361,0.0030946616289972,Send_Promo
43576,0.003511606462091,Send_Promo
45577,0.0032159673267678,Send_Promo
25415,0.0069323625701271,Send_Promo
8018,0.0171512942452377,Send_Promo
67738,2.8418160523013825e-05,Send_Promo
2229,0.0508683718805,Send_Promo
46466,0.003078952910824,Send_Promo
60003,0.0011664212585438,Send_Promo
23673,0.0075316427000832,Send_Promo
46892,0.0030121324924909,Send_Promo
26587,0.0065682956189767,Send_Promo
4735,0.024509002278289,Send_Promo
13375,0.0130702736839706,Send_Promo
52596,0.002208427642766,Send_Promo
40822,0.003952264445832,Send_Promo
46102,0.0031247744260425,Send_Promo
18670,0.0095789911475558,Send_Promo
15755,0.0114610097162335,Send_Promo
61900,0.0009238527864133,Send_Promo
14398,0.0124089211565999,Send_Promo
5992,0.0202900475013853,Send_Promo
55974,0.0017425291892639,Send_Promo
63596,0.0007003480194477,Send_Promo
57628,0.0015185037012774,Send_Promo
158,0.06200688487371,Send_Promo
32164,0.0051963707283563,Send_Promo
56723,0.0016527139935168,Send_Promo
50238,0.0025372010460019,Send_Promo
58545,0.0013836730427987,Send_Promo
35366,0.0047234448298763,Send_Promo
12212,0.0137707034044278,Send_Promo
3173,0.0465308504619316,Send_Promo
8909,0.0162450425697215,Send_Promo
47142,0.0029761961016046,Send_Promo
38939,0.0042184046339875,Send_Promo
56818,0.0016397026892799,Send_Promo
33215,0.0050678059729463,Send_Promo
38307,0.0043151667887808,Send_Promo
19926,0.0089168440737023,Send_Promo
24239,0.0073120152596383,Send_Promo
31084,0.0053934287159443,Send_Promo
21412,0.0082899587357903,Send_Promo
10088,0.0152193732382009,Send_Promo
43864,0.0034817140718794,Send_Promo
31865,0.0052532461636592,Send_Promo
56263,0.0017110558840828,Send_Promo
9331,0.0157926697161535,Send_Promo
9090,0.0160502241324214,Send_Promo
14996,0.012004688330244,Send_Promo
8832,0.0163314550577509,Send_Promo
62858,0.000791373585838,Send_Promo
11541,0.0141976400392505,Send_Promo
59707,0.001204442635761,Send_Promo
65920,0.0003345903587749,Send_Promo
29016,0.0058316884506209,Send_Promo
65813,0.0003540153482163,Send_Promo
23509,0.0075769545976227,Send_Promo
7167,0.0182513361548724,Send_Promo
36340,0.0045927888565621,Send_Promo
63977,0.0006540332613484,Send_Promo
61340,0.0009934151299557,Send_Promo
11527,0.0142150408925346,Send_Promo
50789,0.0024748003350004,Send_Promo
17983,0.0100163177431752,Send_Promo
57541,0.0015354635070612,Send_Promo
58593,0.0013774785496257,Send_Promo
36338,0.0045938048799213,Send_Promo
53387,0.002095054577196,Send_Promo
65367,0.0004369469501784,Send_Promo
25417,0.0069323489078867,Send_Promo
65375,0.0004330794141073,Send_Promo
61203,0.001012628403595,Send_Promo
61465,0.0009838336633152,Send_Promo
30108,0.0055971240376362,Send_Promo
16422,0.0109873503184456,Send_Promo
64039,0.0006430851653178,Send_Promo
5562,0.0213962932537291,Send_Promo
64981,0.000500367139004,Send_Promo
53552,0.0020637413275156,Send_Promo
42755,0.0036492642947177,Send_Promo
22133,0.0080832526576697,Send_Promo
18310,0.0098020106729549,Send_Promo
689,0.0564581116236567,Send_Promo
48854,0.0027190856968993,Send_Promo
67474,7.515213844855317e-05,Send_Promo
18750,0.0095571926104139,Send_Promo
66542,0.0002445943894494,Send_Promo
38803,0.0042353968133376,Send_Promo
38350,0.0043078532887236,Send_Promo
40278,0.0040286061411146,Send_Promo
15069,0.0119552566720908,Send_Promo
45258,0.0032632543957755,Send_Promo
